N0MZPF, R, 4, -22, -inf, -25
2MR263, B, 3, -22, -inf, -25
N0MZPF, Y, 4, -11, -inf, -25
2MR263, B, 3, -22, -inf, -25
NOAOOV, B, 4, -9, -inf, -25
2MR263, B, 3, -22, -inf, -25
NOAOOV, G, 4, -18, -inf, -25
2MR263, B, 3, -22, -inf, -25
NOAOOV, P, 4, -21, -inf, -25
2MR263, B, 3, -22, -inf, -25
NOAOOV, R, 4, -22, -inf, -25
2MR263, B, 3, -22, -inf, -25
PC0CLO, B, 4, -9, -inf, -25
2MR263, B, 3, -22, -inf, -25
PC0CLO, G, 4, -18, -inf, -25
2MR263, B, 3, -22, -inf, -25
PC0CLO, P, 4, -21, -inf, -25
2MR263, B, 3, -22, -inf, -25
PC0CLO, R, 4, -22, -inf, -25
2MR263, B, 3, -22, -inf, -25
VADKSD, B, 4, -9, -inf, -25
2MR263, B, 3, -22, -inf, -25
VADKSD, G, 4, -18, -inf, -25
2MR263, B, 3, -22, -inf, -25
VADKSD, P, 4, -21, -inf, -25
2MR263, B, 3, -22, -inf, -25
VADKSD, R, 4, -22, -inf, -25
2MR263, B, 3, -22, -inf, -25
VW3FHU, G, 4, -18, -inf, -25
2MR263, B, 3, -22, -inf, -25
VW3FHU, P, 4, -21, -inf, -25
2MR263, B, 3, -22, -inf, -25
VW3FHU, R, 4, -22, -inf, -25
2MR263, B, 3, -22, -inf, -25
Y46GEV, G, 4, -18, -inf, -25
2MR263, B, 3, -22, -inf, -25
Y46GEV, P, 4, -21, -inf, -25
2MR263, B, 3, -22, -inf, -25
Y46GEV, R, 4, -22, -inf, -25
2MR263, B, 3, -22, -inf, -25
Y46GEV, Y, 4, -11, -inf, -25
2MR263, B, 3, -22, -inf, -25
YH0OY1, G, 4, -18, -inf, -25
2MR263, B, 3, -22, -inf, -25
YH0OY1, P, 4, -21, -inf, -25
2MR263, B, 3, -22, -inf, -25
YH0OY1, R, 4, -22, -inf, -25
2MR263, B, 3, -22, -inf, -25
YH0OY1, Y, 4, -11, -inf, -25
2MR263, B, 3, -22, -inf, -25
YTLZRN, Y, 2, -22, -inf, -25
2ZCM61, B, 1, -25, -inf, -25
CHYGSU, G, 0, -25, -25, inf
2ZCM61, G, 1, inf, -25, inf
5Q78OQ, B, 2, -inf, -25, inf
465KYE, G, 3, inf, -25, inf
5YL9XC, P, 4, -7, -25, inf
465KYE, G, 3, -7, -25, -7
5YL9XC, R, 4, -8, -25, -7
465KYE, G, 3, -8, -25, -8
5YL9XC, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
6P46U5, B, 4, 5, -25, -8
465KYE, G, 3, -8, -25, -8
6P46U5, G, 4, -4, -25, -8
465KYE, G, 3, -8, -25, -8
6P46U5, P, 4, -7, -25, -8
465KYE, G, 3, -8, -25, -8
6P46U5, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
9X7UIS, B, 4, 5, -25, -8
465KYE, G, 3, -8, -25, -8
9X7UIS, P, 4, -7, -25, -8
465KYE, G, 3, -8, -25, -8
9X7UIS, R, 4, -8, -25, -8
465KYE, G, 3, -8, -25, -8
9X7UIS, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
FR7FXR, P, 4, -7, -25, -8
465KYE, G, 3, -8, -25, -8
FR7FXR, R, 4, -8, -25, -8
465KYE, G, 3, -8, -25, -8
FR7FXR, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
KHYO03, B, 4, 5, -25, -8
465KYE, G, 3, -8, -25, -8
KHYO03, G, 4, -4, -25, -8
465KYE, G, 3, -8, -25, -8
KHYO03, P, 4, -7, -25, -8
465KYE, G, 3, -8, -25, -8
KHYO03, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
KX7VYQ, G, 4, -4, -25, -8
465KYE, G, 3, -8, -25, -8
KX7VYQ, P, 4, -7, -25, -8
465KYE, G, 3, -8, -25, -8
KX7VYQ, R, 4, -8, -25, -8
465KYE, G, 3, -8, -25, -8
KX7VYQ, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
LW8WQ1, B, 4, 5, -25, -8
465KYE, G, 3, -8, -25, -8
LW8WQ1, P, 4, -7, -25, -8
465KYE, G, 3, -8, -25, -8
LW8WQ1, R, 4, -8, -25, -8
465KYE, G, 3, -8, -25, -8
LW8WQ1, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
N0MZPF, B, 4, 5, -25, -8
465KYE, G, 3, -8, -25, -8
N0MZPF, P, 4, -7, -25, -8
465KYE, G, 3, -8, -25, -8
N0MZPF, R, 4, -8, -25, -8
465KYE, G, 3, -8, -25, -8
N0MZPF, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
YH0OY1, B, 4, 5, -25, -8
465KYE, G, 3, -8, -25, -8
YH0OY1, P, 4, -7, -25, -8
465KYE, G, 3, -8, -25, -8
YH0OY1, R, 4, -8, -25, -8
465KYE, G, 3, -8, -25, -8
YH0OY1, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
YTLZRN, B, 4, 5, -25, -8
465KYE, G, 3, -8, -25, -8
YTLZRN, G, 4, -4, -25, -8
465KYE, G, 3, -8, -25, -8
YTLZRN, P, 4, -7, -25, -8
465KYE, G, 3, -8, -25, -8
YTLZRN, Y, 4, 3, -25, -8
465KYE, G, 3, -8, -25, -8
5Q78OQ, B, 2, -8, -8, inf
465KYE, P, 3, inf, -8, inf
5YL9XC, R, 4, -13, -8, inf
465KYE, P, 3, -13, -8, inf
5Q78OQ, B, 2, -8, -8, inf
465KYE, R, 3, inf, -8, inf
5YL9XC, P, 4, -8, -8, inf
465KYE, R, 3, -8, -8, inf
5Q78OQ, B, 2, -8, -8, inf
465KYE, Y, 3, inf, -8, inf
5YL9XC, P, 4, -5, -8, inf
465KYE, Y, 3, -5, -8, -5
5YL9XC, R, 4, -6, -8, -5
465KYE, Y, 3, -6, -8, -6
6P46U5, B, 4, 7, -8, -6
465KYE, Y, 3, -6, -8, -6
6P46U5, G, 4, -2, -8, -6
465KYE, Y, 3, -6, -8, -6
6P46U5, P, 4, -5, -8, -6
465KYE, Y, 3, -6, -8, -6
6P46U5, Y, 4, 5, -8, -6
465KYE, Y, 3, -6, -8, -6
9X7UIS, B, 4, 7, -8, -6
465KYE, Y, 3, -6, -8, -6
9X7UIS, G, 4, -2, -8, -6
465KYE, Y, 3, -6, -8, -6
9X7UIS, P, 4, -5, -8, -6
465KYE, Y, 3, -6, -8, -6
9X7UIS, R, 4, -6, -8, -6
465KYE, Y, 3, -6, -8, -6
FR7FXR, G, 4, -2, -8, -6
465KYE, Y, 3, -6, -8, -6
FR7FXR, P, 4, -5, -8, -6
465KYE, Y, 3, -6, -8, -6
FR7FXR, R, 4, -6, -8, -6
465KYE, Y, 3, -6, -8, -6
KHYO03, B, 4, 7, -8, -6
465KYE, Y, 3, -6, -8, -6
KHYO03, G, 4, -2, -8, -6
465KYE, Y, 3, -6, -8, -6
KHYO03, P, 4, -5, -8, -6
465KYE, Y, 3, -6, -8, -6
KHYO03, Y, 4, 5, -8, -6
465KYE, Y, 3, -6, -8, -6
KX7VYQ, G, 4, -2, -8, -6
465KYE, Y, 3, -6, -8, -6
KX7VYQ, P, 4, -5, -8, -6
465KYE, Y, 3, -6, -8, -6
KX7VYQ, R, 4, -6, -8, -6
465KYE, Y, 3, -6, -8, -6
KX7VYQ, Y, 4, 5, -8, -6
465KYE, Y, 3, -6, -8, -6
LW8WQ1, B, 4, 7, -8, -6
465KYE, Y, 3, -6, -8, -6
LW8WQ1, P, 4, -5, -8, -6
465KYE, Y, 3, -6, -8, -6
LW8WQ1, R, 4, -6, -8, -6
465KYE, Y, 3, -6, -8, -6
LW8WQ1, Y, 4, 5, -8, -6
465KYE, Y, 3, -6, -8, -6
N0MZPF, B, 4, 7, -8, -6
465KYE, Y, 3, -6, -8, -6
N0MZPF, P, 4, -5, -8, -6
465KYE, Y, 3, -6, -8, -6
N0MZPF, R, 4, -6, -8, -6
465KYE, Y, 3, -6, -8, -6
N0MZPF, Y, 4, 5, -8, -6
465KYE, Y, 3, -6, -8, -6
YH0OY1, B, 4, 7, -8, -6
465KYE, Y, 3, -6, -8, -6
YH0OY1, P, 4, -5, -8, -6
465KYE, Y, 3, -6, -8, -6
YH0OY1, R, 4, -6, -8, -6
465KYE, Y, 3, -6, -8, -6
YH0OY1, Y, 4, 5, -8, -6
465KYE, Y, 3, -6, -8, -6
YTLZRN, B, 4, 7, -8, -6
465KYE, Y, 3, -6, -8, -6
YTLZRN, G, 4, -2, -8, -6
465KYE, Y, 3, -6, -8, -6
YTLZRN, P, 4, -5, -8, -6
465KYE, Y, 3, -6, -8, -6
YTLZRN, Y, 4, 5, -8, -6
465KYE, Y, 3, -6, -8, -6
5Q78OQ, B, 2, -6, -6, inf
5YL9XC, P, 3, inf, -6, inf
465KYE, G, 4, -9, -6, inf
5YL9XC, P, 3, -9, -6, inf
5Q78OQ, B, 2, -6, -6, inf
5YL9XC, R, 3, inf, -6, inf
465KYE, G, 4, -5, -6, inf
5YL9XC, R, 3, -5, -6, -5
465KYE, P, 4, -8, -6, -5
5YL9XC, R, 3, -8, -6, -5
5Q78OQ, B, 2, -6, -6, inf
5YL9XC, Y, 3, inf, -6, inf
465KYE, G, 4, -2, -6, inf
5YL9XC, Y, 3, -2, -6, -2
465KYE, P, 4, -5, -6, -2
5YL9XC, Y, 3, -5, -6, -5
465KYE, R, 4, -6, -6, -5
5YL9XC, Y, 3, -6, -6, -5
5Q78OQ, B, 2, -6, -6, inf
6P46U5, B, 3, inf, -6, inf
465KYE, G, 4, -10, -6, inf
6P46U5, B, 3, -10, -6, inf
5Q78OQ, B, 2, -6, -6, inf
6P46U5, G, 3, inf, -6, inf
465KYE, G, 4, -4, -6, inf
6P46U5, G, 3, -4, -6, -4
465KYE, P, 4, -7, -6, -4
6P46U5, G, 3, -7, -6, -4
5Q78OQ, B, 2, -6, -6, inf
6P46U5, P, 3, inf, -6, inf
465KYE, G, 4, -9, -6, inf
6P46U5, P, 3, -9, -6, inf
5Q78OQ, B, 2, -6, -6, inf
6P46U5, Y, 3, inf, -6, inf
465KYE, G, 4, -2, -6, inf
6P46U5, Y, 3, -2, -6, -2
465KYE, P, 4, -5, -6, -2
6P46U5, Y, 3, -5, -6, -5
465KYE, R, 4, -6, -6, -5
6P46U5, Y, 3, -6, -6, -5
5Q78OQ, B, 2, -6, -6, inf
FR7FXR, G, 3, inf, -6, inf
465KYE, P, 4, -7, -6, inf
FR7FXR, G, 3, -7, -6, inf
5Q78OQ, B, 2, -6, -6, inf
FR7FXR, P, 3, inf, -6, inf
465KYE, G, 4, -9, -6, inf
FR7FXR, P, 3, -9, -6, inf
5Q78OQ, B, 2, -6, -6, inf
FR7FXR, R, 3, inf, -6, inf
465KYE, G, 4, -5, -6, inf
FR7FXR, R, 3, -5, -6, -5
465KYE, P, 4, -8, -6, -5
FR7FXR, R, 3, -8, -6, -5
5Q78OQ, B, 2, -6, -6, inf
FR7FXR, Y, 3, inf, -6, inf
465KYE, G, 4, -2, -6, inf
FR7FXR, Y, 3, -2, -6, -2
465KYE, P, 4, -5, -6, -2
FR7FXR, Y, 3, -5, -6, -5
465KYE, R, 4, -6, -6, -5
FR7FXR, Y, 3, -6, -6, -5
5Q78OQ, B, 2, -6, -6, inf
KHYO03, B, 3, inf, -6, inf
465KYE, G, 4, -10, -6, inf
KHYO03, B, 3, -10, -6, inf
5Q78OQ, B, 2, -6, -6, inf
KHYO03, G, 3, inf, -6, inf
465KYE, G, 4, -4, -6, inf
KHYO03, G, 3, -4, -6, -4
465KYE, P, 4, -7, -6, -4
KHYO03, G, 3, -7, -6, -4
5Q78OQ, B, 2, -6, -6, inf
KHYO03, P, 3, inf, -6, inf
465KYE, G, 4, -9, -6, inf
KHYO03, P, 3, -9, -6, inf
5Q78OQ, B, 2, -6, -6, inf
KHYO03, Y, 3, inf, -6, inf
465KYE, G, 4, -2, -6, inf
KHYO03, Y, 3, -2, -6, -2
465KYE, P, 4, -5, -6, -2
KHYO03, Y, 3, -5, -6, -5
465KYE, R, 4, -6, -6, -5
KHYO03, Y, 3, -6, -6, -5
5Q78OQ, B, 2, -6, -6, inf
KX7VYQ, G, 3, inf, -6, inf
2MR263, B, 4, 5, -6, inf
KX7VYQ, G, 3, 5, -6, 5
2MR263, P, 4, -7, -6, 5
KX7VYQ, G, 3, -7, -6, 5
5Q78OQ, B, 2, -6, -6, inf
KX7VYQ, P, 3, inf, -6, inf
2MR263, B, 4, 0, -6, inf
KX7VYQ, P, 3, 0, -6, 0
2MR263, G, 4, -9, -6, 0
KX7VYQ, P, 3, -9, -6, 0
5Q78OQ, B, 2, -6, -6, inf
KX7VYQ, R, 3, inf, -6, inf
2MR263, B, 4, 4, -6, inf
KX7VYQ, R, 3, 4, -6, 4
2MR263, G, 4, -5, -6, 4
KX7VYQ, R, 3, -5, -6, -5
2MR263, P, 4, -8, -6, -5
KX7VYQ, R, 3, -8, -6, -5
5Q78OQ, B, 2, -6, -6, inf
KX7VYQ, Y, 3, inf, -6, inf
2MR263, B, 4, 7, -6, inf
KX7VYQ, Y, 3, 7, -6, 7
2MR263, G, 4, -2, -6, 7
KX7VYQ, Y, 3, -2, -6, -2
2MR263, P, 4, -5, -6, -2
KX7VYQ, Y, 3, -5, -6, -5
2MR263, R, 4, -6, -6, -5
KX7VYQ, Y, 3, -6, -6, -5
5Q78OQ, B, 2, -6, -6, inf
LW8WQ1, B, 3, inf, -6, inf
465KYE, G, 4, -10, -6, inf
LW8WQ1, B, 3, -10, -6, inf
5Q78OQ, B, 2, -6, -6, inf
LW8WQ1, P, 3, inf, -6, inf
465KYE, G, 4, -9, -6, inf
LW8WQ1, P, 3, -9, -6, inf
5Q78OQ, B, 2, -6, -6, inf
LW8WQ1, R, 3, inf, -6, inf
465KYE, G, 4, -5, -6, inf
LW8WQ1, R, 3, -5, -6, -5
465KYE, P, 4, -8, -6, -5
LW8WQ1, R, 3, -8, -6, -5
5Q78OQ, B, 2, -6, -6, inf
LW8WQ1, Y, 3, inf, -6, inf
465KYE, G, 4, -2, -6, inf
LW8WQ1, Y, 3, -2, -6, -2
465KYE, P, 4, -5, -6, -2
LW8WQ1, Y, 3, -5, -6, -5
465KYE, R, 4, -6, -6, -5
LW8WQ1, Y, 3, -6, -6, -5
5Q78OQ, B, 2, -6, -6, inf
N0MZPF, B, 3, inf, -6, inf
465KYE, G, 4, -10, -6, inf
N0MZPF, B, 3, -10, -6, inf
5Q78OQ, B, 2, -6, -6, inf
N0MZPF, P, 3, inf, -6, inf
465KYE, G, 4, -9, -6, inf
N0MZPF, P, 3, -9, -6, inf
5Q78OQ, B, 2, -6, -6, inf
N0MZPF, R, 3, inf, -6, inf
465KYE, G, 4, -5, -6, inf
N0MZPF, R, 3, -5, -6, -5
465KYE, P, 4, -8, -6, -5
N0MZPF, R, 3, -8, -6, -5
5Q78OQ, B, 2, -6, -6, inf
N0MZPF, Y, 3, inf, -6, inf
465KYE, G, 4, -2, -6, inf
N0MZPF, Y, 3, -2, -6, -2
465KYE, P, 4, -5, -6, -2
N0MZPF, Y, 3, -5, -6, -5
465KYE, R, 4, -6, -6, -5
N0MZPF, Y, 3, -6, -6, -5
5Q78OQ, B, 2, -6, -6, inf
YH0OY1, B, 3, inf, -6, inf
465KYE, G, 4, -10, -6, inf
YH0OY1, B, 3, -10, -6, inf
5Q78OQ, B, 2, -6, -6, inf
YH0OY1, P, 3, inf, -6, inf
465KYE, G, 4, -9, -6, inf
YH0OY1, P, 3, -9, -6, inf
5Q78OQ, B, 2, -6, -6, inf
YH0OY1, R, 3, inf, -6, inf
465KYE, G, 4, -5, -6, inf
YH0OY1, R, 3, -5, -6, -5
465KYE, P, 4, -8, -6, -5
YH0OY1, R, 3, -8, -6, -5
5Q78OQ, B, 2, -6, -6, inf
YH0OY1, Y, 3, inf, -6, inf
465KYE, G, 4, -2, -6, inf
YH0OY1, Y, 3, -2, -6, -2
465KYE, P, 4, -5, -6, -2
YH0OY1, Y, 3, -5, -6, -5
465KYE, R, 4, -6, -6, -5
YH0OY1, Y, 3, -6, -6, -5
5Q78OQ, B, 2, -6, -6, inf
YTLZRN, B, 3, inf, -6, inf
2MR263, G, 4, -10, -6, inf
YTLZRN, B, 3, -10, -6, inf
5Q78OQ, B, 2, -6, -6, inf
YTLZRN, G, 3, inf, -6, inf
2MR263, B, 4, 5, -6, inf
YTLZRN, G, 3, 5, -6, 5
2MR263, P, 4, -7, -6, 5
YTLZRN, G, 3, -7, -6, 5
5Q78OQ, B, 2, -6, -6, inf
YTLZRN, P, 3, inf, -6, inf
2MR263, B, 4, 0, -6, inf
YTLZRN, P, 3, 0, -6, 0
2MR263, G, 4, -9, -6, 0
YTLZRN, P, 3, -9, -6, 0
5Q78OQ, B, 2, -6, -6, inf
YTLZRN, Y, 3, inf, -6, inf
2MR263, B, 4, 7, -6, inf
YTLZRN, Y, 3, 7, -6, 7
2MR263, G, 4, -2, -6, 7
YTLZRN, Y, 3, -2, -6, -2
2MR263, P, 4, -5, -6, -2
YTLZRN, Y, 3, -5, -6, -5
2MR263, R, 4, -6, -6, -5
YTLZRN, Y, 3, -6, -6, -5
5Q78OQ, B, 2, -6, -6, inf
2ZCM61, G, 1, -6, -25, -6
5Q78OQ, P, 2, -inf, -25, -6
465KYE, B, 3, inf, -25, -6
5YL9XC, R, 4, -26, -25, -6
465KYE, B, 3, -26, -25, -6
5Q78OQ, P, 2, -26, -25, -6
465KYE, G, 3, inf, -25, -6
5YL9XC, B, 4, -7, -25, -6
465KYE, G, 3, -7, -25, -7
5YL9XC, R, 4, -20, -25, -7
465KYE, G, 3, -20, -25, -20
5YL9XC, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
6P46U5, B, 4, -7, -25, -20
465KYE, G, 3, -20, -25, -20
6P46U5, G, 4, -16, -25, -20
465KYE, G, 3, -20, -25, -20
6P46U5, P, 4, -19, -25, -20
465KYE, G, 3, -20, -25, -20
6P46U5, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
9X7UIS, B, 4, -7, -25, -20
465KYE, G, 3, -20, -25, -20
9X7UIS, P, 4, -19, -25, -20
465KYE, G, 3, -20, -25, -20
9X7UIS, R, 4, -20, -25, -20
465KYE, G, 3, -20, -25, -20
9X7UIS, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
FR7FXR, B, 4, -7, -25, -20
465KYE, G, 3, -20, -25, -20
FR7FXR, R, 4, -20, -25, -20
465KYE, G, 3, -20, -25, -20
FR7FXR, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
KHYO03, B, 4, -7, -25, -20
465KYE, G, 3, -20, -25, -20
KHYO03, G, 4, -16, -25, -20
465KYE, G, 3, -20, -25, -20
KHYO03, P, 4, -19, -25, -20
465KYE, G, 3, -20, -25, -20
KHYO03, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
KX7VYQ, B, 4, -7, -25, -20
465KYE, G, 3, -20, -25, -20
KX7VYQ, G, 4, -16, -25, -20
465KYE, G, 3, -20, -25, -20
KX7VYQ, R, 4, -20, -25, -20
465KYE, G, 3, -20, -25, -20
KX7VYQ, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
LW8WQ1, B, 4, -7, -25, -20
465KYE, G, 3, -20, -25, -20
LW8WQ1, P, 4, -19, -25, -20
465KYE, G, 3, -20, -25, -20
LW8WQ1, R, 4, -20, -25, -20
465KYE, G, 3, -20, -25, -20
LW8WQ1, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
N0MZPF, B, 4, -7, -25, -20
465KYE, G, 3, -20, -25, -20
N0MZPF, P, 4, -19, -25, -20
465KYE, G, 3, -20, -25, -20
N0MZPF, R, 4, -20, -25, -20
465KYE, G, 3, -20, -25, -20
N0MZPF, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
YH0OY1, B, 4, -7, -25, -20
465KYE, G, 3, -20, -25, -20
YH0OY1, P, 4, -19, -25, -20
465KYE, G, 3, -20, -25, -20
YH0OY1, R, 4, -20, -25, -20
465KYE, G, 3, -20, -25, -20
YH0OY1, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
YTLZRN, B, 4, -7, -25, -20
465KYE, G, 3, -20, -25, -20
YTLZRN, G, 4, -16, -25, -20
465KYE, G, 3, -20, -25, -20
YTLZRN, P, 4, -19, -25, -20
465KYE, G, 3, -20, -25, -20
YTLZRN, Y, 4, -9, -25, -20
465KYE, G, 3, -20, -25, -20
5Q78OQ, P, 2, -20, -20, -6
465KYE, R, 3, inf, -20, -6
5YL9XC, B, 4, -8, -20, -6
465KYE, R, 3, -8, -20, -8
5YL9XC, Y, 4, -10, -20, -8
465KYE, R, 3, -10, -20, -10
6P46U5, B, 4, -8, -20, -10
465KYE, R, 3, -10, -20, -10
6P46U5, G, 4, -17, -20, -10
465KYE, R, 3, -17, -20, -17
6P46U5, P, 4, -20, -20, -17
465KYE, R, 3, -20, -20, -17
5Q78OQ, P, 2, -20, -20, -6
465KYE, Y, 3, inf, -20, -6
5YL9XC, B, 4, -5, -20, -6
465KYE, Y, 3, -5, -20, -6
5YL9XC, R, 4, -18, -20, -6
465KYE, Y, 3, -18, -20, -18
6P46U5, B, 4, -5, -20, -18
465KYE, Y, 3, -18, -20, -18
6P46U5, G, 4, -14, -20, -18
465KYE, Y, 3, -18, -20, -18
6P46U5, P, 4, -17, -20, -18
465KYE, Y, 3, -18, -20, -18
6P46U5, Y, 4, -7, -20, -18
465KYE, Y, 3, -18, -20, -18
9X7UIS, B, 4, -5, -20, -18
465KYE, Y, 3, -18, -20, -18
9X7UIS, G, 4, -14, -20, -18
465KYE, Y, 3, -18, -20, -18
9X7UIS, P, 4, -17, -20, -18
465KYE, Y, 3, -18, -20, -18
9X7UIS, R, 4, -18, -20, -18
465KYE, Y, 3, -18, -20, -18
FR7FXR, B, 4, -5, -20, -18
465KYE, Y, 3, -18, -20, -18
FR7FXR, G, 4, -14, -20, -18
465KYE, Y, 3, -18, -20, -18
FR7FXR, R, 4, -18, -20, -18
465KYE, Y, 3, -18, -20, -18
KHYO03, B, 4, -5, -20, -18
465KYE, Y, 3, -18, -20, -18
KHYO03, G, 4, -14, -20, -18
465KYE, Y, 3, -18, -20, -18
KHYO03, P, 4, -17, -20, -18
465KYE, Y, 3, -18, -20, -18
KHYO03, Y, 4, -7, -20, -18
465KYE, Y, 3, -18, -20, -18
KX7VYQ, B, 4, -5, -20, -18
465KYE, Y, 3, -18, -20, -18
KX7VYQ, G, 4, -14, -20, -18
465KYE, Y, 3, -18, -20, -18
KX7VYQ, R, 4, -18, -20, -18
465KYE, Y, 3, -18, -20, -18
KX7VYQ, Y, 4, -7, -20, -18
465KYE, Y, 3, -18, -20, -18
LW8WQ1, B, 4, -5, -20, -18
465KYE, Y, 3, -18, -20, -18
LW8WQ1, P, 4, -17, -20, -18
465KYE, Y, 3, -18, -20, -18
LW8WQ1, R, 4, -18, -20, -18
465KYE, Y, 3, -18, -20, -18
LW8WQ1, Y, 4, -7, -20, -18
465KYE, Y, 3, -18, -20, -18
N0MZPF, B, 4, -5, -20, -18
465KYE, Y, 3, -18, -20, -18
N0MZPF, P, 4, -17, -20, -18
465KYE, Y, 3, -18, -20, -18
N0MZPF, R, 4, -18, -20, -18
465KYE, Y, 3, -18, -20, -18
N0MZPF, Y, 4, -7, -20, -18
465KYE, Y, 3, -18, -20, -18
YH0OY1, B, 4, -5, -20, -18
465KYE, Y, 3, -18, -20, -18
YH0OY1, P, 4, -17, -20, -18
465KYE, Y, 3, -18, -20, -18
YH0OY1, R, 4, -18, -20, -18
465KYE, Y, 3, -18, -20, -18
YH0OY1, Y, 4, -7, -20, -18
465KYE, Y, 3, -18, -20, -18
YTLZRN, B, 4, -5, -20, -18
465KYE, Y, 3, -18, -20, -18
YTLZRN, G, 4, -14, -20, -18
465KYE, Y, 3, -18, -20, -18
YTLZRN, P, 4, -17, -20, -18
465KYE, Y, 3, -18, -20, -18
YTLZRN, Y, 4, -7, -20, -18
465KYE, Y, 3, -18, -20, -18
5Q78OQ, P, 2, -18, -18, -6
5YL9XC, B, 3, inf, -18, -6
465KYE, G, 4, -22, -18, -6
5YL9XC, B, 3, -22, -18, -6
5Q78OQ, P, 2, -18, -18, -6
5YL9XC, R, 3, inf, -18, -6
465KYE, B, 4, -8, -18, -6
5YL9XC, R, 3, -8, -18, -8
465KYE, G, 4, -17, -18, -8
5YL9XC, R, 3, -17, -18, -17
465KYE, Y, 4, -10, -18, -17
5YL9XC, R, 3, -17, -18, -17
6P46U5, B, 4, -8, -18, -17
5YL9XC, R, 3, -17, -18, -17
6P46U5, G, 4, -17, -18, -17
5YL9XC, R, 3, -17, -18, -17
6P46U5, P, 4, -20, -18, -17
5YL9XC, R, 3, -20, -18, -17
5Q78OQ, P, 2, -18, -18, -6
5YL9XC, Y, 3, inf, -18, -6
465KYE, B, 4, -5, -18, -6
5YL9XC, Y, 3, -5, -18, -6
465KYE, G, 4, -14, -18, -6
5YL9XC, Y, 3, -14, -18, -14
465KYE, R, 4, -18, -18, -14
5YL9XC, Y, 3, -18, -18, -14
5Q78OQ, P, 2, -18, -18, -6
6P46U5, B, 3, inf, -18, -6
465KYE, B, 4, -13, -18, -6
6P46U5, B, 3, -13, -18, -13
465KYE, G, 4, -22, -18, -13
6P46U5, B, 3, -22, -18, -13
5Q78OQ, P, 2, -18, -18, -6
6P46U5, G, 3, inf, -18, -6
465KYE, B, 4, -7, -18, -6
6P46U5, G, 3, -7, -18, -7
465KYE, G, 4, -16, -18, -7
6P46U5, G, 3, -16, -18, -16
465KYE, R, 4, -20, -18, -16
6P46U5, G, 3, -20, -18, -16
5Q78OQ, P, 2, -18, -18, -6
6P46U5, P, 3, inf, -18, -6
465KYE, B, 4, -12, -18, -6
6P46U5, P, 3, -12, -18, -12
465KYE, G, 4, -21, -18, -12
6P46U5, P, 3, -21, -18, -12
5Q78OQ, P, 2, -18, -18, -6
6P46U5, Y, 3, inf, -18, -6
465KYE, B, 4, -5, -18, -6
6P46U5, Y, 3, -5, -18, -6
465KYE, G, 4, -14, -18, -6
6P46U5, Y, 3, -14, -18, -14
465KYE, R, 4, -18, -18, -14
6P46U5, Y, 3, -18, -18, -14
5Q78OQ, P, 2, -18, -18, -6
FR7FXR, B, 3, inf, -18, -6
465KYE, G, 4, -22, -18, -6
FR7FXR, B, 3, -22, -18, -6
5Q78OQ, P, 2, -18, -18, -6
FR7FXR, G, 3, inf, -18, -6
465KYE, B, 4, -7, -18, -6
FR7FXR, G, 3, -7, -18, -7
465KYE, R, 4, -20, -18, -7
FR7FXR, G, 3, -20, -18, -7
5Q78OQ, P, 2, -18, -18, -6
FR7FXR, R, 3, inf, -18, -6
465KYE, B, 4, -8, -18, -6
FR7FXR, R, 3, -8, -18, -8
465KYE, G, 4, -17, -18, -8
FR7FXR, R, 3, -17, -18, -17
465KYE, Y, 4, -10, -18, -17
FR7FXR, R, 3, -17, -18, -17
4N33E6, B, 4, -8, -18, -17
FR7FXR, R, 3, -17, -18, -17
4N33E6, G, 4, -17, -18, -17
FR7FXR, R, 3, -17, -18, -17
4N33E6, P, 4, -20, -18, -17
FR7FXR, R, 3, -20, -18, -17
5Q78OQ, P, 2, -18, -18, -6
FR7FXR, Y, 3, inf, -18, -6
465KYE, B, 4, -5, -18, -6
FR7FXR, Y, 3, -5, -18, -6
465KYE, G, 4, -14, -18, -6
FR7FXR, Y, 3, -14, -18, -14
465KYE, R, 4, -18, -18, -14
FR7FXR, Y, 3, -18, -18, -14
5Q78OQ, P, 2, -18, -18, -6
