3OMLB2, G, 4, -13, -16, -14
CY7856, B, 3, -13, -16, -14
3OMLB2, R, 4, -10, -16, -14
CY7856, B, 3, -13, -16, -14
8N83SZ, R, 4, -10, -16, -14
CY7856, B, 3, -13, -16, -14
FM9DI5, B, 4, -2, -16, -14
CY7856, B, 3, -13, -16, -14
FM9DI5, R, 4, -10, -16, -14
CY7856, B, 3, -13, -16, -14
GHF6BS, G, 4, -13, -16, -14
CY7856, B, 3, -13, -16, -14
SSS3HX, B, 4, -2, -16, -14
CY7856, B, 3, -13, -16, -14
SSS3HX, G, 4, -13, -16, -14
CY7856, B, 3, -13, -16, -14
T5X7GO, G, 4, -13, -16, -14
CY7856, B, 3, -13, -16, -14
T5X7GO, R, 4, -10, -16, -14
CY7856, B, 3, -13, -16, -14
U6Z7QK, B, 4, -2, -16, -14
CY7856, B, 3, -13, -16, -14
U6Z7QK, G, 4, -13, -16, -14
CY7856, B, 3, -13, -16, -14
YO8FR3, G, 4, -13, -16, -14
CY7856, B, 3, -13, -16, -14
YO8FR3, R, 4, -10, -16, -14
CY7856, B, 3, -13, -16, -14
ZVZ2SB, G, 4, -13, -16, -14
CY7856, B, 3, -13, -16, -14
ZVZ2SB, R, 4, -10, -16, -14
CY7856, B, 3, -13, -16, -14
QJRTI4, B, 2, -13, -16, -14
0SE5QB, R, 1, -14, -21, -14
SSS3HX, B, 2, -inf, -21, -14
8N83SZ, B, 3, inf, -21, -14
3OMLB2, G, 4, -13, -21, -14
8N83SZ, B, 3, -13, -21, -14
3OMLB2, R, 4, -10, -21, -14
8N83SZ, B, 3, -13, -21, -14
AEGPCQ, G, 4, -13, -21, -14
8N83SZ, B, 3, -13, -21, -14
AEGPCQ, R, 4, -10, -21, -14
8N83SZ, B, 3, -13, -21, -14
CY7856, B, 4, -2, -21, -14
8N83SZ, B, 3, -13, -21, -14
CY7856, R, 4, -10, -21, -14
8N83SZ, B, 3, -13, -21, -14
FM9DI5, B, 4, -2, -21, -14
8N83SZ, B, 3, -13, -21, -14
FM9DI5, R, 4, -10, -21, -14
8N83SZ, B, 3, -13, -21, -14
GHF6BS, B, 4, -2, -21, -14
8N83SZ, B, 3, -13, -21, -14
GHF6BS, G, 4, -13, -21, -14
8N83SZ, B, 3, -13, -21, -14
RNTRIW, G, 4, -13, -21, -14
8N83SZ, B, 3, -13, -21, -14
RNTRIW, R, 4, -10, -21, -14
8N83SZ, B, 3, -13, -21, -14
U6Z7QK, G, 4, -13, -21, -14
8N83SZ, B, 3, -13, -21, -14
SSS3HX, B, 2, -13, -21, -14
0SE5QB, R, 1, -14, -21, -14
SSS3HX, G, 2, -inf, -21, -14
8N83SZ, B, 3, inf, -21, -14
3OMLB2, G, 4, -24, -21, -14
8N83SZ, B, 3, -24, -21, -14
SSS3HX, G, 2, -24, -21, -14
8N83SZ, R, 3, inf, -21, -14
3OMLB2, B, 4, -16, -21, -14
8N83SZ, R, 3, -16, -21, -16
3OMLB2, G, 4, -27, -21, -16
8N83SZ, R, 3, -27, -21, -16
SSS3HX, G, 2, -24, -21, -14
CY7856, B, 3, inf, -21, -14
3OMLB2, G, 4, -24, -21, -14
CY7856, B, 3, -24, -21, -14
SSS3HX, G, 2, -24, -21, -14
CY7856, R, 3, inf, -21, -14
3OMLB2, B, 4, -16, -21, -14
CY7856, R, 3, -16, -21, -16
3OMLB2, G, 4, -27, -21, -16
CY7856, R, 3, -27, -21, -16
SSS3HX, G, 2, -24, -21, -14
FM9DI5, B, 3, inf, -21, -14
8N83SZ, B, 4, -13, -21, -14
FM9DI5, B, 3, -13, -21, -14
8N83SZ, R, 4, -21, -21, -14
FM9DI5, B, 3, -21, -21, -14
SSS3HX, G, 2, -21, -21, -14
FM9DI5, R, 3, inf, -21, -14
8N83SZ, B, 4, -16, -21, -14
FM9DI5, R, 3, -16, -21, -16
8N83SZ, R, 4, -24, -21, -16
FM9DI5, R, 3, -24, -21, -16
SSS3HX, G, 2, -21, -21, -14
GHF6BS, B, 3, inf, -21, -14
3OMLB2, G, 4, -24, -21, -14
GHF6BS, B, 3, -24, -21, -14
SSS3HX, G, 2, -21, -21, -14
GHF6BS, G, 3, inf, -21, -14
3OMLB2, B, 4, -6, -21, -14
GHF6BS, G, 3, -6, -21, -14
3OMLB2, R, 4, -14, -21, -14
GHF6BS, G, 3, -14, -21, -14
8N83SZ, B, 4, -6, -21, -14
GHF6BS, G, 3, -14, -21, -14
8N83SZ, R, 4, -14, -21, -14
GHF6BS, G, 3, -14, -21, -14
8T2R8A, B, 4, -6, -21, -14
GHF6BS, G, 3, -14, -21, -14
8T2R8A, R, 4, -14, -21, -14
GHF6BS, G, 3, -14, -21, -14
CY7856, B, 4, -6, -21, -14
GHF6BS, G, 3, -14, -21, -14
CY7856, R, 4, -14, -21, -14
GHF6BS, G, 3, -14, -21, -14
FM9DI5, B, 4, -6, -21, -14
GHF6BS, G, 3, -14, -21, -14
FM9DI5, R, 4, -14, -21, -14
GHF6BS, G, 3, -14, -21, -14
QJRTI4, B, 4, -6, -21, -14
GHF6BS, G, 3, -14, -21, -14
RNTRIW, B, 4, -6, -21, -14
GHF6BS, G, 3, -14, -21, -14
RNTRIW, R, 4, -14, -21, -14
GHF6BS, G, 3, -14, -21, -14
U6Z7QK, B, 4, -6, -21, -14
GHF6BS, G, 3, -14, -21, -14
ZVZ2SB, B, 4, -6, -21, -14
GHF6BS, G, 3, -14, -21, -14
ZVZ2SB, R, 4, -14, -21, -14
GHF6BS, G, 3, -14, -21, -14
SSS3HX, G, 2, -14, -21, -14
0SE5QB, R, 1, -14, -21, -14
U6Z7QK, B, 2, -inf, -21, -14
0864EZ, G, 3, inf, -21, -14
3OMLB2, B, 4, 5, -21, -14
0864EZ, G, 3, 5, -21, -14
3OMLB2, R, 4, -3, -21, -14
0864EZ, G, 3, -3, -21, -14
8N83SZ, B, 4, 5, -21, -14
0864EZ, G, 3, -3, -21, -14
8N83SZ, R, 4, -3, -21, -14
0864EZ, G, 3, -3, -21, -14
8T2R8A, B, 4, 5, -21, -14
0864EZ, G, 3, -3, -21, -14
8T2R8A, R, 4, -3, -21, -14
0864EZ, G, 3, -3, -21, -14
AEGPCQ, B, 4, 5, -21, -14
0864EZ, G, 3, -3, -21, -14
AEGPCQ, R, 4, -3, -21, -14
0864EZ, G, 3, -3, -21, -14
CY7856, B, 4, 5, -21, -14
0864EZ, G, 3, -3, -21, -14
CY7856, R, 4, -3, -21, -14
0864EZ, G, 3, -3, -21, -14
FM9DI5, R, 4, -3, -21, -14
0864EZ, G, 3, -3, -21, -14
GHF6BS, G, 4, -6, -21, -14
0864EZ, G, 3, -6, -21, -14
QJRTI4, B, 4, 5, -21, -14
0864EZ, G, 3, -6, -21, -14
SSS3HX, G, 4, -6, -21, -14
0864EZ, G, 3, -6, -21, -14
T5X7GO, R, 4, -3, -21, -14
0864EZ, G, 3, -6, -21, -14
YQFELT, G, 4, -6, -21, -14
0864EZ, G, 3, -6, -21, -14
YQFELT, R, 4, -3, -21, -14
0864EZ, G, 3, -6, -21, -14
U6Z7QK, B, 2, -6, -21, -14
0SE5QB, R, 1, -14, -21, -14
U6Z7QK, G, 2, -inf, -21, -14
0864EZ, B, 3, inf, -21, -14
3OMLB2, G, 4, -24, -21, -14
0864EZ, B, 3, -24, -21, -14
U6Z7QK, G, 2, -24, -21, -14
0864EZ, R, 3, inf, -21, -14
3OMLB2, B, 4, -16, -21, -14
0864EZ, R, 3, -16, -21, -16
3OMLB2, G, 4, -27, -21, -16
0864EZ, R, 3, -27, -21, -16
U6Z7QK, G, 2, -24, -21, -14
8N83SZ, B, 3, inf, -21, -14
0864EZ, B, 4, -13, -21, -14
8N83SZ, B, 3, -13, -21, -14
0864EZ, R, 4, -21, -21, -14
8N83SZ, B, 3, -21, -21, -14
U6Z7QK, G, 2, -21, -21, -14
8N83SZ, R, 3, inf, -21, -14
0864EZ, B, 4, -16, -21, -14
8N83SZ, R, 3, -16, -21, -16
0864EZ, R, 4, -24, -21, -16
8N83SZ, R, 3, -24, -21, -16
U6Z7QK, G, 2, -21, -21, -14
CY7856, B, 3, inf, -21, -14
0864EZ, B, 4, -13, -21, -14
CY7856, B, 3, -13, -21, -14
0864EZ, R, 4, -21, -21, -14
CY7856, B, 3, -21, -21, -14
U6Z7QK, G, 2, -21, -21, -14
CY7856, R, 3, inf, -21, -14
0864EZ, B, 4, -16, -21, -14
CY7856, R, 3, -16, -21, -16
0864EZ, R, 4, -24, -21, -16
CY7856, R, 3, -24, -21, -16
U6Z7QK, G, 2, -21, -21, -14
FM9DI5, B, 3, inf, -21, -14
0864EZ, B, 4, -13, -21, -14
FM9DI5, B, 3, -13, -21, -14
0864EZ, R, 4, -21, -21, -14
FM9DI5, B, 3, -21, -21, -14
U6Z7QK, G, 2, -21, -21, -14
FM9DI5, R, 3, inf, -21, -14
0864EZ, B, 4, -16, -21, -14
FM9DI5, R, 3, -16, -21, -16
0864EZ, R, 4, -24, -21, -16
FM9DI5, R, 3, -24, -21, -16
U6Z7QK, G, 2, -21, -21, -14
GHF6BS, B, 3, inf, -21, -14
0864EZ, B, 4, -13, -21, -14
GHF6BS, B, 3, -13, -21, -14
0864EZ, R, 4, -21, -21, -14
GHF6BS, B, 3, -21, -21, -14
U6Z7QK, G, 2, -21, -21, -14
QJRTI4, B, 3, inf, -21, -14
0864EZ, B, 4, -13, -21, -14
QJRTI4, B, 3, -13, -21, -14
0864EZ, R, 4, -21, -21, -14
QJRTI4, B, 3, -21, -21, -14
U6Z7QK, G, 2, -21, -21, -14
SSS3HX, B, 3, inf, -21, -14
0864EZ, B, 4, -13, -21, -14
SSS3HX, B, 3, -13, -21, -14
0864EZ, R, 4, -21, -21, -14
SSS3HX, B, 3, -21, -21, -14
U6Z7QK, G, 2, -21, -21, -14
T5X7GO, B, 3, inf, -21, -14
0864EZ, R, 4, -21, -21, -14
T5X7GO, B, 3, -21, -21, -14
U6Z7QK, G, 2, -21, -21, -14
T5X7GO, R, 3, inf, -21, -14
0864EZ, B, 4, -16, -21, -14
T5X7GO, R, 3, -16, -21, -16
3OMLB2, B, 4, -16, -21, -16
T5X7GO, R, 3, -16, -21, -16
3OMLB2, G, 4, -27, -21, -16
T5X7GO, R, 3, -27, -21, -16
U6Z7QK, G, 2, -21, -21, -14
YQFELT, B, 3, inf, -21, -14
0864EZ, B, 4, -13, -21, -14
YQFELT, B, 3, -13, -21, -14
0864EZ, R, 4, -21, -21, -14
YQFELT, B, 3, -21, -21, -14
U6Z7QK, G, 2, -21, -21, -14
YQFELT, R, 3, inf, -21, -14
0864EZ, B, 4, -16, -21, -14
YQFELT, R, 3, -16, -21, -16
0864EZ, R, 4, -24, -21, -16
YQFELT, R, 3, -24, -21, -16
U6Z7QK, G, 2, -21, -21, -14
0SE5QB, R, 1, -21, -21, -14
HZ7HK8, G, 0, -21, -21, inf
8N83SZ, B, 1, inf, -21, inf
0SE5QB, B, 2, -inf, -21, inf
3OMLB2, G, 3, inf, -21, inf
0864EZ, B, 4, 8, -21, inf
3OMLB2, G, 3, 8, -21, 8
0864EZ, R, 4, 0, -21, 8
3OMLB2, G, 3, 0, -21, 0
8T2R8A, B, 4, 8, -21, 0
3OMLB2, G, 3, 0, -21, 0
8T2R8A, R, 4, 0, -21, 0
3OMLB2, G, 3, 0, -21, 0
AEGPCQ, G, 4, -3, -21, 0
3OMLB2, G, 3, -3, -21, -3
AEGPCQ, R, 4, 0, -21, -3
3OMLB2, G, 3, -3, -21, -3
CY7856, B, 4, 8, -21, -3
3OMLB2, G, 3, -3, -21, -3
CY7856, R, 4, 0, -21, -3
3OMLB2, G, 3, -3, -21, -3
FM9DI5, B, 4, 8, -21, -3
3OMLB2, G, 3, -3, -21, -3
FM9DI5, R, 4, 0, -21, -3
3OMLB2, G, 3, -3, -21, -3
GHF6BS, B, 4, 8, -21, -3
3OMLB2, G, 3, -3, -21, -3
HPV85P, B, 4, 8, -21, -3
3OMLB2, G, 3, -3, -21, -3
HPV85P, R, 4, 0, -21, -3
3OMLB2, G, 3, -3, -21, -3
SSS3HX, B, 4, 8, -21, -3
3OMLB2, G, 3, -3, -21, -3
SSS3HX, G, 4, -3, -21, -3
3OMLB2, G, 3, -3, -21, -3
T5X7GO, B, 4, 8, -21, -3
3OMLB2, G, 3, -3, -21, -3
T5X7GO, R, 4, 0, -21, -3
3OMLB2, G, 3, -3, -21, -3
U6Z7QK, G, 4, -3, -21, -3
3OMLB2, G, 3, -3, -21, -3
U6Z7QK, R, 4, 0, -21, -3
3OMLB2, G, 3, -3, -21, -3
0SE5QB, B, 2, -3, -3, inf
3OMLB2, R, 3, inf, -3, inf
0864EZ, B, 4, -2, -3, inf
3OMLB2, R, 3, -2, -3, -2
0864EZ, G, 4, -13, -3, -2
3OMLB2, R, 3, -13, -3, -2
0SE5QB, B, 2, -3, -3, inf
AEGPCQ, G, 3, inf, -3, inf
0864EZ, B, 4, 8, -3, inf
AEGPCQ, G, 3, 8, -3, 8
0864EZ, R, 4, 0, -3, 8
AEGPCQ, G, 3, 0, -3, 0
3OMLB2, G, 4, -3, -3, 0
AEGPCQ, G, 3, -3, -3, 0
0SE5QB, B, 2, -3, -3, inf
AEGPCQ, R, 3, inf, -3, inf
0864EZ, B, 4, -2, -3, inf
AEGPCQ, R, 3, -2, -3, -2
0864EZ, G, 4, -13, -3, -2
AEGPCQ, R, 3, -13, -3, -2
0SE5QB, B, 2, -3, -3, inf
CY7856, B, 3, inf, -3, inf
3OMLB2, G, 4, -10, -3, inf
CY7856, B, 3, -10, -3, inf
0SE5QB, B, 2, -3, -3, inf
CY7856, R, 3, inf, -3, inf
3OMLB2, G, 4, -13, -3, inf
CY7856, R, 3, -13, -3, inf
0SE5QB, B, 2, -3, -3, inf
FM9DI5, B, 3, inf, -3, inf
3OMLB2, G, 4, -10, -3, inf
FM9DI5, B, 3, -10, -3, inf
0SE5QB, B, 2, -3, -3, inf
FM9DI5, R, 3, inf, -3, inf
3OMLB2, G, 4, -13, -3, inf
FM9DI5, R, 3, -13, -3, inf
0SE5QB, B, 2, -3, -3, inf
GHF6BS, B, 3, inf, -3, inf
3OMLB2, G, 4, -10, -3, inf
GHF6BS, B, 3, -10, -3, inf
0SE5QB, B, 2, -3, -3, inf
GHF6BS, G, 3, inf, -3, inf
3OMLB2, R, 4, 0, -3, inf
GHF6BS, G, 3, 0, -3, 0
8T2R8A, B, 4, 8, -3, 0
GHF6BS, G, 3, 0, -3, 0
8T2R8A, R, 4, 0, -3, 0
GHF6BS, G, 3, 0, -3, 0
AEGPCQ, G, 4, -3, -3, 0
GHF6BS, G, 3, -3, -3, 0
0SE5QB, B, 2, -3, -3, inf
SSS3HX, B, 3, inf, -3, inf
3OMLB2, G, 4, -10, -3, inf
SSS3HX, B, 3, -10, -3, inf
0SE5QB, B, 2, -3, -3, inf
SSS3HX, G, 3, inf, -3, inf
3OMLB2, G, 4, -3, -3, inf
SSS3HX, G, 3, -3, -3, inf
0SE5QB, B, 2, -3, -3, inf
U6Z7QK, G, 3, inf, -3, inf
0864EZ, B, 4, 8, -3, inf
U6Z7QK, G, 3, 8, -3, 8
0864EZ, R, 4, 0, -3, 8
U6Z7QK, G, 3, 0, -3, 0
3OMLB2, G, 4, -3, -3, 0
U6Z7QK, G, 3, -3, -3, 0
0SE5QB, B, 2, -3, -3, inf
U6Z7QK, R, 3, inf, -3, inf
0864EZ, B, 4, -2, -3, inf
U6Z7QK, R, 3, -2, -3, -2
0864EZ, G, 4, -13, -3, -2
U6Z7QK, R, 3, -13, -3, -2
0SE5QB, B, 2, -3, -3, inf
8N83SZ, B, 1, -3, -21, -3
0SE5QB, R, 2, -inf, -21, -3
3OMLB2, G, 3, inf, -21, -3
0864EZ, B, 4, 0, -21, -3
3OMLB2, G, 3, 0, -21, -3
0864EZ, R, 4, -8, -21, -3
3OMLB2, G, 3, -8, -21, -8
8T2R8A, B, 4, 0, -21, -8
3OMLB2, G, 3, -8, -21, -8
8T2R8A, R, 4, -8, -21, -8
3OMLB2, G, 3, -8, -21, -8
AEGPCQ, G, 4, -11, -21, -8
3OMLB2, G, 3, -11, -21, -11
AEGPCQ, R, 4, -8, -21, -11
3OMLB2, G, 3, -11, -21, -11
CY7856, B, 4, 0, -21, -11
3OMLB2, G, 3, -11, -21, -11
CY7856, R, 4, -8, -21, -11
3OMLB2, G, 3, -11, -21, -11
FM9DI5, B, 4, 0, -21, -11
3OMLB2, G, 3, -11, -21, -11
FM9DI5, R, 4, -8, -21, -11
3OMLB2, G, 3, -11, -21, -11
GHF6BS, B, 4, 0, -21, -11
3OMLB2, G, 3, -11, -21, -11
HPV85P, B, 4, 0, -21, -11
3OMLB2, G, 3, -11, -21, -11
HPV85P, R, 4, -8, -21, -11
3OMLB2, G, 3, -11, -21, -11
SSS3HX, B, 4, 0, -21, -11
3OMLB2, G, 3, -11, -21, -11
SSS3HX, G, 4, -11, -21, -11
3OMLB2, G, 3, -11, -21, -11
T5X7GO, B, 4, 0, -21, -11
3OMLB2, G, 3, -11, -21, -11
T5X7GO, R, 4, -8, -21, -11
3OMLB2, G, 3, -11, -21, -11
U6Z7QK, B, 4, 0, -21, -11
3OMLB2, G, 3, -11, -21, -11
U6Z7QK, G, 4, -11, -21, -11
3OMLB2, G, 3, -11, -21, -11
0SE5QB, R, 2, -11, -11, -3
3OMLB2, R, 3, inf, -11, -3
0864EZ, B, 4, -10, -11, -3
3OMLB2, R, 3, -10, -11, -10
0864EZ, G, 4, -21, -11, -10
3OMLB2, R, 3, -21, -11, -10
0SE5QB, R, 2, -11, -11, -3
AEGPCQ, G, 3, inf, -11, -3
0864EZ, B, 4, 0, -11, -3
AEGPCQ, G, 3, 0, -11, -3
0864EZ, R, 4, -8, -11, -3
AEGPCQ, G, 3, -8, -11, -8
3OMLB2, G, 4, -11, -11, -8
AEGPCQ, G, 3, -11, -11, -8
0SE5QB, R, 2, -11, -11, -3
AEGPCQ, R, 3, inf, -11, -3
0864EZ, B, 4, -10, -11, -3
AEGPCQ, R, 3, -10, -11, -10
0864EZ, G, 4, -21, -11, -10
AEGPCQ, R, 3, -21, -11, -10
0SE5QB, R, 2, -11, -11, -3
CY7856, B, 3, inf, -11, -3
3OMLB2, G, 4, -18, -11, -3
CY7856, B, 3, -18, -11, -3
0SE5QB, R, 2, -11, -11, -3
CY7856, R, 3, inf, -11, -3
3OMLB2, G, 4, -21, -11, -3
CY7856, R, 3, -21, -11, -3
0SE5QB, R, 2, -11, -11, -3
FM9DI5, B, 3, inf, -11, -3
3OMLB2, G, 4, -18, -11, -3
FM9DI5, B, 3, -18, -11, -3
0SE5QB, R, 2, -11, -11, -3
FM9DI5, R, 3, inf, -11, -3
3OMLB2, G, 4, -21, -11, -3
FM9DI5, R, 3, -21, -11, -3
0SE5QB, R, 2, -11, -11, -3
GHF6BS, B, 3, inf, -11, -3
3OMLB2, G, 4, -18, -11, -3
GHF6BS, B, 3, -18, -11, -3
0SE5QB, R, 2, -11, -11, -3
GHF6BS, G, 3, inf, -11, -3
3OMLB2, R, 4, -8, -11, -3
GHF6BS, G, 3, -8, -11, -8
8T2R8A, B, 4, 0, -11, -8
GHF6BS, G, 3, -8, -11, -8
8T2R8A, R, 4, -8, -11, -8
GHF6BS, G, 3, -8, -11, -8
AEGPCQ, G, 4, -11, -11, -8
GHF6BS, G, 3, -11, -11, -8
0SE5QB, R, 2, -11, -11, -3
SSS3HX, B, 3, inf, -11, -3
3OMLB2, G, 4, -18, -11, -3
SSS3HX, B, 3, -18, -11, -3
0SE5QB, R, 2, -11, -11, -3
SSS3HX, G, 3, inf, -11, -3
3OMLB2, G, 4, -11, -11, -3
SSS3HX, G, 3, -11, -11, -3
0SE5QB, R, 2, -11, -11, -3
U6Z7QK, B, 3, inf, -11, -3
0864EZ, G, 4, -18, -11, -3
U6Z7QK, B, 3, -18, -11, -3
0SE5QB, R, 2, -11, -11, -3
U6Z7QK, G, 3, inf, -11, -3
0864EZ, B, 4, 0, -11, -3
U6Z7QK, G, 3, 0, -11, -3
0864EZ, R, 4, -8, -11, -3
U6Z7QK, G, 3, -8, -11, -8
3OMLB2, G, 4, -11, -11, -8
U6Z7QK, G, 3, -11, -11, -8
0SE5QB, R, 2, -11, -11, -3
8N83SZ, B, 1, -11, -21, -11
3OMLB2, G, 2, -inf, -21, -11
0864EZ, B, 3, inf, -21, -11
0SE5QB, B, 4, -10, -21, -11
0864EZ, B, 3, -10, -21, -11
0SE5QB, R, 4, -18, -21, -11
0864EZ, B, 3, -18, -21, -18
8T2R8A, R, 4, -18, -21, -18
0864EZ, B, 3, -18, -21, -18
AEGPCQ, G, 4, -21, -21, -18
0864EZ, B, 3, -21, -21, -18
3OMLB2, G, 2, -21, -21, -11
0864EZ, R, 3, inf, -21, -11
0SE5QB, B, 4, -13, -21, -11
0864EZ, R, 3, -13, -21, -13
0SE5QB, R, 4, -21, -21, -13
0864EZ, R, 3, -21, -21, -13
3OMLB2, G, 2, -21, -21, -11
0SE5QB, B, 3, inf, -21, -11
0864EZ, B, 4, -10, -21, -11
0SE5QB, B, 3, -10, -21, -11
0864EZ, R, 4, -18, -21, -11
0SE5QB, B, 3, -18, -21, -18
8T2R8A, B, 4, -10, -21, -18
0SE5QB, B, 3, -18, -21, -18
8T2R8A, R, 4, -18, -21, -18
0SE5QB, B, 3, -18, -21, -18
AEGPCQ, G, 4, -21, -21, -18
0SE5QB, B, 3, -21, -21, -18
3OMLB2, G, 2, -21, -21, -11
0SE5QB, R, 3, inf, -21, -11
0864EZ, B, 4, -13, -21, -11
0SE5QB, R, 3, -13, -21, -13
0864EZ, R, 4, -21, -21, -13
0SE5QB, R, 3, -21, -21, -13
3OMLB2, G, 2, -21, -21, -11
8T2R8A, B, 3, inf, -21, -11
0864EZ, R, 4, -18, -21, -11
8T2R8A, B, 3, -18, -21, -18
0SE5QB, B, 4, -10, -21, -18
8T2R8A, B, 3, -18, -21, -18
0SE5QB, R, 4, -18, -21, -18
8T2R8A, B, 3, -18, -21, -18
AEGPCQ, G, 4, -21, -21, -18
8T2R8A, B, 3, -21, -21, -18
3OMLB2, G, 2, -21, -21, -11
8T2R8A, R, 3, inf, -21, -11
0864EZ, B, 4, -13, -21, -11
8T2R8A, R, 3, -13, -21, -13
0SE5QB, B, 4, -13, -21, -13
8T2R8A, R, 3, -13, -21, -13
0SE5QB, R, 4, -21, -21, -13
8T2R8A, R, 3, -21, -21, -13
3OMLB2, G, 2, -21, -21, -11
AEGPCQ, G, 3, inf, -21, -11
0864EZ, B, 4, -3, -21, -11
AEGPCQ, G, 3, -3, -21, -11
0864EZ, R, 4, -11, -21, -11
AEGPCQ, G, 3, -11, -21, -11
0SE5QB, B, 4, -3, -21, -11
AEGPCQ, G, 3, -11, -21, -11
0SE5QB, R, 4, -11, -21, -11
AEGPCQ, G, 3, -11, -21, -11
8T2R8A, B, 4, -3, -21, -11
AEGPCQ, G, 3, -11, -21, -11
8T2R8A, R, 4, -11, -21, -11
AEGPCQ, G, 3, -11, -21, -11
CY7856, B, 4, -3, -21, -11
AEGPCQ, G, 3, -11, -21, -11
CY7856, R, 4, -11, -21, -11
AEGPCQ, G, 3, -11, -21, -11
FM9DI5, B, 4, -3, -21, -11
AEGPCQ, G, 3, -11, -21, -11
FM9DI5, R, 4, -11, -21, -11
AEGPCQ, G, 3, -11, -21, -11
GHF6BS, B, 4, -3, -21, -11
AEGPCQ, G, 3, -11, -21, -11
HPV85P, B, 4, -3, -21, -11
AEGPCQ, G, 3, -11, -21, -11
HPV85P, R, 4, -11, -21, -11
AEGPCQ, G, 3, -11, -21, -11
ML15IK, B, 4, -3, -21, -11
AEGPCQ, G, 3, -11, -21, -11
ML15IK, R, 4, -11, -21, -11
AEGPCQ, G, 3, -11, -21, -11
SSS3HX, B, 4, -3, -21, -11
AEGPCQ, G, 3, -11, -21, -11
SSS3HX, G, 4, -14, -21, -11
AEGPCQ, G, 3, -14, -21, -14
T5X7GO, B, 4, -3, -21, -14
AEGPCQ, G, 3, -14, -21, -14
T5X7GO, R, 4, -11, -21, -14
AEGPCQ, G, 3, -14, -21, -14
YQFELT, B, 4, -3, -21, -14
AEGPCQ, G, 3, -14, -21, -14
YQFELT, R, 4, -11, -21, -14
AEGPCQ, G, 3, -14, -21, -14
3OMLB2, G, 2, -14, -14, -11
AEGPCQ, R, 3, inf, -14, -11
0864EZ, B, 4, -13, -14, -11
AEGPCQ, R, 3, -13, -14, -13
0SE5QB, B, 4, -13, -14, -13
AEGPCQ, R, 3, -13, -14, -13
0SE5QB, R, 4, -21, -14, -13
AEGPCQ, R, 3, -21, -14, -13
3OMLB2, G, 2, -14, -14, -11
CY7856, B, 3, inf, -14, -11
0864EZ, B, 4, -10, -14, -11
CY7856, B, 3, -10, -14, -11
0864EZ, R, 4, -18, -14, -11
CY7856, B, 3, -18, -14, -11
3OMLB2, G, 2, -14, -14, -11
CY7856, R, 3, inf, -14, -11
0864EZ, B, 4, -13, -14, -11
CY7856, R, 3, -13, -14, -13
0864EZ, R, 4, -21, -14, -13
CY7856, R, 3, -21, -14, -13
3OMLB2, G, 2, -14, -14, -11
FM9DI5, B, 3, inf, -14, -11
0864EZ, B, 4, -10, -14, -11
FM9DI5, B, 3, -10, -14, -11
0864EZ, R, 4, -18, -14, -11
FM9DI5, B, 3, -18, -14, -11
3OMLB2, G, 2, -14, -14, -11
FM9DI5, R, 3, inf, -14, -11
0864EZ, B, 4, -13, -14, -11
FM9DI5, R, 3, -13, -14, -13
0864EZ, R, 4, -21, -14, -13
FM9DI5, R, 3, -21, -14, -13
3OMLB2, G, 2, -14, -14, -11
GHF6BS, B, 3, inf, -14, -11
0864EZ, B, 4, -10, -14, -11
GHF6BS, B, 3, -10, -14, -11
0864EZ, R, 4, -18, -14, -11
GHF6BS, B, 3, -18, -14, -11
3OMLB2, G, 2, -14, -14, -11
HPV85P, B, 3, inf, -14, -11
0864EZ, B, 4, -10, -14, -11
HPV85P, B, 3, -10, -14, -11
0864EZ, R, 4, -18, -14, -11
HPV85P, B, 3, -18, -14, -11
3OMLB2, G, 2, -14, -14, -11
HPV85P, R, 3, inf, -14, -11
0864EZ, B, 4, -13, -14, -11
HPV85P, R, 3, -13, -14, -13
0864EZ, R, 4, -21, -14, -13
HPV85P, R, 3, -21, -14, -13
3OMLB2, G, 2, -14, -14, -11
SSS3HX, B, 3, inf, -14, -11
0864EZ, B, 4, -10, -14, -11
SSS3HX, B, 3, -10, -14, -11
0864EZ, R, 4, -18, -14, -11
SSS3HX, B, 3, -18, -14, -11
3OMLB2, G, 2, -14, -14, -11
SSS3HX, G, 3, inf, -14, -11
0864EZ, B, 4, -3, -14, -11
SSS3HX, G, 3, -3, -14, -11
0864EZ, R, 4, -11, -14, -11
SSS3HX, G, 3, -11, -14, -11
0SE5QB, B, 4, -3, -14, -11
SSS3HX, G, 3, -11, -14, -11
0SE5QB, R, 4, -11, -14, -11
SSS3HX, G, 3, -11, -14, -11
8T2R8A, B, 4, -3, -14, -11
SSS3HX, G, 3, -11, -14, -11
8T2R8A, R, 4, -11, -14, -11
SSS3HX, G, 3, -11, -14, -11
AEGPCQ, G, 4, -14, -14, -11
SSS3HX, G, 3, -14, -14, -11
3OMLB2, G, 2, -14, -14, -11
T5X7GO, B, 3, inf, -14, -11
0864EZ, R, 4, -18, -14, -11
T5X7GO, B, 3, -18, -14, -11
3OMLB2, G, 2, -14, -14, -11
T5X7GO, R, 3, inf, -14, -11
0864EZ, B, 4, -13, -14, -11
T5X7GO, R, 3, -13, -14, -13
0SE5QB, B, 4, -13, -14, -13
T5X7GO, R, 3, -13, -14, -13
0SE5QB, R, 4, -21, -14, -13
T5X7GO, R, 3, -21, -14, -13
